State,College,Major,Students
illinois,northwestern-university,Economics,369
illinois,northwestern-university,Psychology,194
illinois,northwestern-university,Journalism,178
illinois,northwestern-university,Political Science and Government,123
illinois,northwestern-university,Neuroscience and Neurobiology,112
illinois,northwestern-university,Biology,111
illinois,northwestern-university,Drama and Theatre Production,104
illinois,northwestern-university,Communications,96
illinois,northwestern-university,Industrial Engineering,83
illinois,northwestern-university,Mechanical Engineering,83
illinois,university-of-chicago,Economics,404
illinois,university-of-chicago,Mathematics,185
illinois,university-of-chicago,Public Policy Analysis,141
illinois,university-of-chicago,Biology,127
illinois,university-of-chicago,Political Science and Government,113
illinois,university-of-chicago,Computer Science,96
illinois,university-of-chicago,Philosophy,82
illinois,university-of-chicago,Statistics,74
illinois,university-of-chicago,History,73
illinois,university-of-chicago,Research and Experimental Psychology,71
illinois,university-of-illinois-urbana-champaign,Research and Experimental Psychology,490
illinois,university-of-illinois-urbana-champaign,Economics,450
illinois,university-of-illinois-urbana-champaign,Accounting,370
illinois,university-of-illinois-urbana-champaign,Cellular Biology,357
illinois,university-of-illinois-urbana-champaign,Computer Hardware Engineering,355
illinois,university-of-illinois-urbana-champaign,Computer Science,348
illinois,university-of-illinois-urbana-champaign,Statistics,315
illinois,university-of-illinois-urbana-champaign,Finance,287
illinois,university-of-illinois-urbana-champaign,Communications,279
illinois,university-of-illinois-urbana-champaign,Electrical Engineering,260
illinois,wheaton-college---illinois,Managerial Economics,75
illinois,wheaton-college---illinois,Communications,52
illinois,wheaton-college---illinois,Psychology,52
illinois,wheaton-college---illinois,Health Service Preparatory Studies,46
illinois,wheaton-college---illinois,International Relations,43
illinois,wheaton-college---illinois,Economics,42
illinois,wheaton-college---illinois,English,36
illinois,wheaton-college---illinois,Biblical Studies,31
illinois,wheaton-college---illinois,Biology,28
illinois,wheaton-college---illinois,Political Science and Government,23
illinois,moody-bible-institute,Biblical Studies,138
illinois,moody-bible-institute,Theological and Ministerial Studies,108
illinois,moody-bible-institute,Religious Education,97
illinois,moody-bible-institute,Missionary Studies,91
illinois,moody-bible-institute,Religious Vocations,68
illinois,moody-bible-institute,Pastoral Counseling and Specialized Ministries,56
illinois,moody-bible-institute,Communications,38
illinois,moody-bible-institute,Aircraft Maintenance,15
illinois,moody-bible-institute,Teaching English as a Second Language,0
illinois,depaul-university,Liberal Arts and Humanities,280
illinois,depaul-university,Finance,254
illinois,depaul-university,Accounting,247
illinois,depaul-university,Public Relations,244
illinois,depaul-university,Psychology,193
illinois,depaul-university,Management Sciences and Information Systems,189
illinois,depaul-university,Health Service Preparatory Studies,180
illinois,depaul-university,Marketing,175
illinois,depaul-university,Cinematography and Video Production,170
illinois,depaul-university,Communications,162
illinois,illinois-wesleyan-university,Accounting,49
illinois,illinois-wesleyan-university,Biology,40
illinois,illinois-wesleyan-university,Business,37
illinois,illinois-wesleyan-university,Nursing,35
illinois,illinois-wesleyan-university,Psychology,28
illinois,illinois-wesleyan-university,Finance,22
illinois,illinois-wesleyan-university,Political Science and Government,17
illinois,illinois-wesleyan-university,Computer Science,13
illinois,illinois-wesleyan-university,Mathematics,12
illinois,illinois-wesleyan-university,Physics,12
illinois,lake-forest-college,Business,46
illinois,lake-forest-college,Research and Experimental Psychology,41
illinois,lake-forest-college,Communications,34
illinois,lake-forest-college,Finance,32
illinois,lake-forest-college,Biology,26
illinois,lake-forest-college,Economics,26
illinois,lake-forest-college,English,25
illinois,lake-forest-college,Sociology,22
illinois,lake-forest-college,Political Science and Government,20
illinois,lake-forest-college,Computer Science,19
illinois,augustana-college---illinois,Business,138
illinois,augustana-college---illinois,Biology,110
illinois,augustana-college---illinois,Communications,57
illinois,augustana-college---illinois,Psychology,53
illinois,augustana-college---illinois,Accounting,51
illinois,augustana-college---illinois,Communication Disorders,32
illinois,augustana-college---illinois,Environmental Science,26
illinois,augustana-college---illinois,Political Science and Government,24
illinois,augustana-college---illinois,Spanish Language and Literature,23
illinois,augustana-college---illinois,Sociology,22
illinois,illinois-institute-of-technology,Mechanical Engineering,82
illinois,illinois-institute-of-technology,Computer Science,68
illinois,illinois-institute-of-technology,Information Technology,58
illinois,illinois-institute-of-technology,Architecture,55
illinois,illinois-institute-of-technology,Bioengineering and Biomedical Engineering,41
illinois,illinois-institute-of-technology,Civil Engineering,40
illinois,illinois-institute-of-technology,Electrical Engineering,36
illinois,illinois-institute-of-technology,Aerospace Engineering,30
illinois,illinois-institute-of-technology,Chemical Engineering,30
illinois,illinois-institute-of-technology,Business,27
