State,College,Major,Students
virginia,washington-and-lee-university,Economics,84
virginia,washington-and-lee-university,Business,70
virginia,washington-and-lee-university,Political Science and Government,54
virginia,washington-and-lee-university,Accounting,42
virginia,washington-and-lee-university,History,33
virginia,washington-and-lee-university,Biology,27
virginia,washington-and-lee-university,Computer Science,20
virginia,washington-and-lee-university,Mathematics,20
virginia,washington-and-lee-university,Research and Experimental Psychology,15
virginia,washington-and-lee-university,Journalism,14
virginia,university-of-virginia,Liberal Arts and Humanities,1060
virginia,university-of-virginia,Economics,485
virginia,university-of-virginia,Management Sciences and Information Systems,348
virginia,university-of-virginia,Biology,327
virginia,university-of-virginia,International Relations,241
virginia,university-of-virginia,Psychology,228
virginia,university-of-virginia,History,185
virginia,university-of-virginia,English,175
virginia,university-of-virginia,Information Science,174
virginia,university-of-virginia,Mathematics,122
virginia,university-of-richmond,Business,225
virginia,university-of-richmond,Organizational Behavior Studies,74
virginia,university-of-richmond,Liberal Arts and Humanities,68
virginia,university-of-richmond,Economics,61
virginia,university-of-richmond,Biology,56
virginia,university-of-richmond,Accounting,53
virginia,university-of-richmond,Political Science and Government,53
virginia,university-of-richmond,Psychology,49
virginia,university-of-richmond,Biochemistry and Molecular Biology,30
virginia,university-of-richmond,Information Science,30
virginia,virginia-tech,Mechanical Engineering,384
virginia,virginia-tech,Management Sciences and Information Systems,381
virginia,virginia-tech,Finance,325
virginia,virginia-tech,Information Science,304
virginia,virginia-tech,"Foods, Nutrition, and Wellness Studies",269
virginia,virginia-tech,Human Development,247
virginia,virginia-tech,Communications,227
virginia,virginia-tech,Biology,218
virginia,virginia-tech,Civil Engineering,217
virginia,virginia-tech,Psychology,207
virginia,virginia-military-institute,International Relations,55
virginia,virginia-military-institute,Civil Engineering,53
virginia,virginia-military-institute,Economics,48
virginia,virginia-military-institute,Biology,34
virginia,virginia-military-institute,Computer Science,27
virginia,virginia-military-institute,History,25
virginia,virginia-military-institute,Psychology,25
virginia,virginia-military-institute,Mechanical Engineering,20
virginia,virginia-military-institute,Foreign Languages and Literatures,18
virginia,virginia-military-institute,Electrical Engineering,17
virginia,james-madison-university,Community Health Services and Counseling,467
virginia,james-madison-university,Communications,415
virginia,james-madison-university,Liberal Arts and Humanities,334
virginia,james-madison-university,Information Science,237
virginia,james-madison-university,Nursing,228
virginia,james-madison-university,Psychology,228
virginia,james-madison-university,Biology,173
virginia,james-madison-university,Finance,171
virginia,james-madison-university,Marketing,168
virginia,james-madison-university,Business,146
virginia,liberty-university,Liberal Arts and Humanities,1792
virginia,liberty-university,Business,1699
virginia,liberty-university,Psychology,1206
virginia,liberty-university,Religious Studies,886
virginia,liberty-university,Criminal Justice and Safety Studies,619
virginia,liberty-university,Nursing,368
virginia,liberty-university,Accounting,276
virginia,liberty-university,Elementary Education,276
virginia,liberty-university,Early Childhood Education,272
virginia,liberty-university,Aeronautics and Aviation Technology,220
virginia,hollins-university,English,25
virginia,hollins-university,Biology,18
virginia,hollins-university,Business,15
virginia,hollins-university,Psychology,14
virginia,hollins-university,Communications,8
virginia,hollins-university,Environmental Science,8
virginia,hollins-university,History,8
virginia,hollins-university,Studio Arts,8
virginia,hollins-university,Art History,6
virginia,hollins-university,Chemistry,6
