State,College,Major,Students
idaho,university-of-idaho,Psychology,122
idaho,university-of-idaho,Mechanical Engineering,87
idaho,university-of-idaho,Marketing,85
idaho,university-of-idaho,Business,77
idaho,university-of-idaho,Liberal Arts and Humanities,76
idaho,university-of-idaho,Electrical Engineering,74
idaho,university-of-idaho,Finance,62
idaho,university-of-idaho,Sociology,57
idaho,university-of-idaho,Kinesiology and Exercise Science,53
idaho,university-of-idaho,Accounting,46
idaho,the-college-of-idaho,Business,31
idaho,the-college-of-idaho,Psychology,21
idaho,the-college-of-idaho,Biology,18
idaho,the-college-of-idaho,Health Service Preparatory Studies,17
idaho,the-college-of-idaho,"Foods, Nutrition, and Wellness Studies",15
idaho,the-college-of-idaho,History,9
idaho,the-college-of-idaho,Studio Arts,9
idaho,the-college-of-idaho,International Relations,7
idaho,the-college-of-idaho,Sociology,7
idaho,the-college-of-idaho,Environmental Science,6
idaho,northwest-nazarene-university,Business,48
idaho,northwest-nazarene-university,Nursing,34
idaho,northwest-nazarene-university,Liberal Arts and Humanities,29
idaho,northwest-nazarene-university,Elementary Education,23
idaho,northwest-nazarene-university,Engineering,21
idaho,northwest-nazarene-university,Accounting,18
idaho,northwest-nazarene-university,Communications,17
idaho,northwest-nazarene-university,Social Work and Youth Services,17
idaho,northwest-nazarene-university,Graphic Design,16
idaho,northwest-nazarene-university,Marketing,12
idaho,boise-state-university,Business,379
idaho,boise-state-university,Liberal Arts and Humanities,312
idaho,boise-state-university,Nursing,308
idaho,boise-state-university,Communications,259
idaho,boise-state-university,Health Professions,191
idaho,boise-state-university,Respiratory Care Therapy,171
idaho,boise-state-university,Psychology,149
idaho,boise-state-university,Biology,132
idaho,boise-state-university,Accounting,128
idaho,boise-state-university,Criminal Justice and Law Enforcement Administration,123
