State,College,Major,Students
new-york,bard-college,Social Science Research Methods,150
new-york,bard-college,Studio Arts,109
new-york,bard-college,Natural Sciences,74
new-york,bard-college,English,65
new-york,bard-college,Liberal Arts and Humanities,61
new-york,bard-college,Music Performance,16
new-york,bard-college,Accounting,0
new-york,clarkson-university,Mechanical Engineering,153
new-york,clarkson-university,Engineering,84
new-york,clarkson-university,Civil Engineering,61
new-york,clarkson-university,Chemical Engineering,56
new-york,clarkson-university,Electrical Engineering,54
new-york,clarkson-university,Aerospace Engineering,45
new-york,clarkson-university,Logistics and Supply Chain Management,42
new-york,clarkson-university,Biology,34
new-york,clarkson-university,Computer Science,32
new-york,clarkson-university,Environmental Engineering,25
